Alpha,Beta,SumResidualSquare,Method
0.21000000000000002,3.300000000000001E-10,18223.538632735563,4thOrderRungeKutta
0.259,3.400000000000001E-10,10127.61787057179,4thOrderRungeKutta
0.219,3.300000000000001E-10,16358.117834088338,4thOrderRungeKutta
0.279,3.1000000000000007E-10,8420.854560603395,4thOrderRungeKutta
0.26,3.400000000000001E-10,10013.573128863009,4thOrderRungeKutta
0.22,3.300000000000001E-10,16164.150327027539,4thOrderRungeKutta
0.29000000000000004,3.200000000000001E-10,7369.350782441086,4thOrderRungeKutta
0.339,3.200000000000001E-10,4459.839497968366,4thOrderRungeKutta
0.28,3.1000000000000007E-10,8328.18316100164,4thOrderRungeKutta
0.34,3.200000000000001E-10,4417.582221316208,4thOrderRungeKutta
0.34900000000000003,3.200000000000001E-10,4061.4586620156106,4thOrderRungeKutta
0.269,3.300000000000001E-10,9169.666208079563,4thOrderRungeKutta
0.319,3.400000000000001E-10,5306.555780658051,4thOrderRungeKutta
0.329,3.200000000000001E-10,4914.3724798157255,4thOrderRungeKutta
0.35000000000000003,3.200000000000001E-10,4024.46564489231,4thOrderRungeKutta
0.27,3.300000000000001E-10,9067.651800513333,4thOrderRungeKutta
0.32,3.400000000000001E-10,5253.376532316831,4thOrderRungeKutta
0.33,3.200000000000001E-10,4866.200196198076,4thOrderRungeKutta
0.249,3.200000000000001E-10,11666.210555500784,4thOrderRungeKutta
0.23900000000000002,3.300000000000001E-10,12920.62348821699,4thOrderRungeKutta
0.359,3.200000000000001E-10,3713.085145099771,4thOrderRungeKutta
0.25,3.200000000000001E-10,11532.52589551468,4thOrderRungeKutta
0.24000000000000002,3.300000000000001E-10,12771.015540392267,4thOrderRungeKutta
0.36,3.200000000000001E-10,3680.7841414986356,4thOrderRungeKutta
0.219,3.400000000000001E-10,16124.59004550261,4thOrderRungeKutta
0.259,3.5000000000000014E-10,9993.088467646283,4thOrderRungeKutta
0.20900000000000002,3.400000000000001E-10,18176.880725687693,4thOrderRungeKutta
0.22,3.400000000000001E-10,15933.788965241158,4thOrderRungeKutta
0.28900000000000003,3.300000000000001E-10,7355.992838304508,4thOrderRungeKutta
0.309,3.200000000000001E-10,6020.866598343177,4thOrderRungeKutta
0.21000000000000002,3.400000000000001E-10,17959.27557186041,4thOrderRungeKutta
0.29000000000000004,3.300000000000001E-10,7276.818036703739,4thOrderRungeKutta
0.26,3.5000000000000014E-10,9880.801243868405,4thOrderRungeKutta
0.31,3.200000000000001E-10,5958.533996112828,4thOrderRungeKutta
0.34900000000000003,3.300000000000001E-10,4019.209757872436,4thOrderRungeKutta
0.339,3.300000000000001E-10,4411.423736383915,4thOrderRungeKutta
0.35000000000000003,3.300000000000001E-10,3982.7938064748587,4thOrderRungeKutta
0.269,3.400000000000001E-10,9049.787408944812,4thOrderRungeKutta
0.34,3.300000000000001E-10,4369.817032393105,4thOrderRungeKutta
0.299,3.200000000000001E-10,6689.940897386257,4thOrderRungeKutta
0.3,3.200000000000001E-10,6619.134839268389,4thOrderRungeKutta
0.27,3.400000000000001E-10,8949.334062588809,4thOrderRungeKutta
0.329,3.300000000000001E-10,4858.997869259436,4thOrderRungeKutta
0.319,3.5000000000000014E-10,5245.266698199876,4thOrderRungeKutta
0.279,3.200000000000001E-10,8312.301340960894,4thOrderRungeKutta
0.33,3.300000000000001E-10,4811.560256501528,4thOrderRungeKutta
0.32,3.5000000000000014E-10,5192.893639606612,4thOrderRungeKutta
0.23700000000000002,1.9999999999999996E-10,15908.762373204732,4thOrderRungeKutta
0.23900000000000002,3.400000000000001E-10,12742.381333300047,4thOrderRungeKutta
0.28,3.200000000000001E-10,8221.0422820472,4thOrderRungeKutta
0.359,3.300000000000001E-10,3676.310137116188,4thOrderRungeKutta
0.24000000000000002,3.400000000000001E-10,12595.13963425673,4thOrderRungeKutta
0.23800000000000002,1.9999999999999996E-10,15718.998312201507,4thOrderRungeKutta
0.36,3.300000000000001E-10,3644.521800072576,4thOrderRungeKutta
0.219,3.5000000000000014E-10,15895.02817813957,4thOrderRungeKutta
0.22,3.5000000000000014E-10,15707.332216684086,4thOrderRungeKutta
0.28900000000000003,3.400000000000001E-10,7263.704495063147,4thOrderRungeKutta
0.20900000000000002,3.5000000000000014E-10,17913.581524592933,4thOrderRungeKutta
0.29000000000000004,3.400000000000001E-10,7185.72761683558,4thOrderRungeKutta
0.309,3.300000000000001E-10,5948.717587606947,4thOrderRungeKutta
0.259,3.6000000000000015E-10,9860.701757477435,4thOrderRungeKutta
0.21000000000000002,3.5000000000000014E-10,17699.582699188748,4thOrderRungeKutta
0.31,3.300000000000001E-10,5887.326996494692,4thOrderRungeKutta
0.249,3.300000000000001E-10,11507.616805086973,4thOrderRungeKutta
0.26,3.6000000000000015E-10,9750.141719992831,4thOrderRungeKutta
0.339,3.400000000000001E-10,4363.771156484385,4thOrderRungeKutta
0.25,3.300000000000001E-10,11376.0239300166,4thOrderRungeKutta
0.34900000000000003,3.400000000000001E-10,3977.6350086317,4thOrderRungeKutta
0.34,3.400000000000001E-10,4322.805556966982,4thOrderRungeKutta
0.35000000000000003,3.400000000000001E-10,3941.7878764475286,4thOrderRungeKutta
0.299,3.300000000000001E-10,6607.6838295901825,4thOrderRungeKutta
0.269,3.5000000000000014E-10,8931.802148011591,4thOrderRungeKutta
0.329,3.400000000000001E-10,4804.488802841599,4thOrderRungeKutta
0.3,3.300000000000001E-10,6537.947613849492,4thOrderRungeKutta
0.27,3.5000000000000014E-10,8832.883488760468,4thOrderRungeKutta
0.279,3.300000000000001E-10,8205.454016171738,4thOrderRungeKutta
0.319,3.6000000000000015E-10,5184.930668545621,4thOrderRungeKutta
0.23900000000000002,3.5000000000000014E-10,12567.062169836132,4thOrderRungeKutta
0.359,3.400000000000001E-10,3640.131659736048,4thOrderRungeKutta
0.33,3.400000000000001E-10,4757.77496209509,4thOrderRungeKutta
0.28,3.300000000000001E-10,8115.583835713414,4thOrderRungeKutta
0.32,3.6000000000000015E-10,5133.351673297863,4thOrderRungeKutta
0.36,3.400000000000001E-10,3608.848789046681,4thOrderRungeKutta
0.219,3.6000000000000015E-10,15669.35207019218,4thOrderRungeKutta
0.22,3.6000000000000015E-10,15484.701401696851,4thOrderRungeKutta
0.24000000000000002,3.5000000000000014E-10,12422.143458145652,4thOrderRungeKutta
0.28900000000000003,3.5000000000000014E-10,7172.8536659927595,4thOrderRungeKutta
0.309,3.400000000000001E-10,5877.688542321096,4thOrderRungeKutta
0.29000000000000004,3.5000000000000014E-10,7096.055420325173,4thOrderRungeKutta
0.31,3.400000000000001E-10,5817.225402601519,4thOrderRungeKutta
0.259,3.7000000000000017E-10,9730.419312601662,4thOrderRungeKutta
0.339,3.5000000000000014E-10,4316.8702883730075,4thOrderRungeKutta
0.26,3.7000000000000017E-10,9621.556774399503,4thOrderRungeKutta
0.20900000000000002,3.6000000000000015E-10,17654.82908305082,4thOrderRungeKutta
0.34,3.5000000000000014E-10,4276.536489255367,4thOrderRungeKutta
0.249,3.400000000000001E-10,11351.592454051975,4thOrderRungeKutta
0.21000000000000002,3.6000000000000015E-10,17444.364995926862,4thOrderRungeKutta
0.23700000000000002,2.0999999999999995E-10,15680.580553508535,4thOrderRungeKutta
0.25,3.400000000000001E-10,11222.05398706759,4thOrderRungeKutta
0.23800000000000002,2.0999999999999995E-10,15493.941275798861,4thOrderRungeKutta
0.299,3.400000000000001E-10,6526.70487515643,4thOrderRungeKutta
0.3,3.400000000000001E-10,6458.021600778013,4thOrderRungeKutta
0.34900000000000003,3.5000000000000014E-10,3936.724471625941,4thOrderRungeKutta
0.269,3.6000000000000015E-10,8815.677210324506,4thOrderRungeKutta
0.359,3.5000000000000014E-10,3604.5410713135475,4thOrderRungeKutta
0.36,3.5000000000000014E-10,3573.756585918811,4thOrderRungeKutta
0.329,3.5000000000000014E-10,4750.8320121700435,4thOrderRungeKutta
0.35000000000000003,3.5000000000000014E-10,3901.43805175653,4thOrderRungeKutta
0.27,3.6000000000000015E-10,8718.267411134737,4thOrderRungeKutta
0.319,3.7000000000000017E-10,5125.5328701055905,4thOrderRungeKutta
0.279,3.400000000000001E-10,8100.283185672496,4thOrderRungeKutta
0.23900000000000002,3.6000000000000015E-10,12394.6103414903,4thOrderRungeKutta
0.33,3.5000000000000014E-10,4704.831238125493,4thOrderRungeKutta
0.219,3.7000000000000017E-10,15447.48357425571,4thOrderRungeKutta
0.32,3.7000000000000017E-10,5074.7360308724565,4thOrderRungeKutta
0.28,3.400000000000001E-10,8011.778898761492,4thOrderRungeKutta
0.24000000000000002,3.6000000000000015E-10,12251.972337119923,4thOrderRungeKutta
0.22,3.7000000000000017E-10,15265.819811162177,4thOrderRungeKutta
0.309,3.5000000000000014E-10,5807.76154977423,4thOrderRungeKutta
0.28900000000000003,3.6000000000000015E-10,7083.416359642642,4thOrderRungeKutta
0.249,3.5000000000000014E-10,11198.089734947442,4thOrderRungeKutta
0.339,3.6000000000000015E-10,4270.709867061129,4thOrderRungeKutta
0.31,3.5000000000000014E-10,5748.21157365117,4thOrderRungeKutta
0.29000000000000004,3.6000000000000015E-10,7007.777834103779,4thOrderRungeKutta
0.25,3.5000000000000014E-10,11070.569125665186,4thOrderRungeKutta
0.259,3.800000000000002E-10,9602.203551536495,4thOrderRungeKutta
0.34,3.6000000000000015E-10,4230.998724960608,4thOrderRungeKutta
0.299,3.5000000000000014E-10,6446.983123775401,4thOrderRungeKutta
0.20900000000000002,3.7000000000000017E-10,17400.52906558652,4thOrderRungeKutta
0.3,3.5000000000000014E-10,6379.336213808689,4thOrderRungeKutta
0.26,3.800000000000002E-10,9495.0094535506,4thOrderRungeKutta
0.21000000000000002,3.7000000000000017E-10,17193.529905103434,4thOrderRungeKutta
0.269,3.7000000000000017E-10,8701.380094093733,4thOrderRungeKutta
0.27,3.7000000000000017E-10,8605.453861178106,4thOrderRungeKutta
0.34900000000000003,3.6000000000000015E-10,3896.468377592485,4thOrderRungeKutta
0.319,3.800000000000002E-10,5067.058757546952,4thOrderRungeKutta
0.219,3.800000000000002E-10,15229.34649571602,4thOrderRungeKutta
0.32,3.800000000000002E-10,5017.032381293658,4thOrderRungeKutta
0.329,3.6000000000000015E-10,4698.0144718271085,4thOrderRungeKutta
0.35000000000000003,3.6000000000000015E-10,3861.734699914644,4thOrderRungeKutta
0.22,3.800000000000002E-10,15050.612646439582,4thOrderRungeKutta
0.33,3.6000000000000015E-10,4652.716248572105,4thOrderRungeKutta
0.359,3.6000000000000015E-10,3569.5298774370317,4thOrderRungeKutta
0.23900000000000002,3.7000000000000017E-10,12224.971501972936,4thOrderRungeKutta
0.36,3.6000000000000015E-10,3539.2368130575187,4thOrderRungeKutta
0.24000000000000002,3.7000000000000017E-10,12084.572879094763,4thOrderRungeKutta
0.279,3.5000000000000014E-10,7996.7600676636985,4thOrderRungeKutta
0.28,3.5000000000000014E-10,7909.5991549125565,4thOrderRungeKutta
0.23700000000000002,2.1999999999999994E-10,15456.305390358455,4thOrderRungeKutta
0.28900000000000003,3.7000000000000017E-10,6995.369070999673,4thOrderRungeKutta
0.309,3.6000000000000015E-10,5738.91904265271,4thOrderRungeKutta
0.23800000000000002,2.1999999999999994E-10,15272.729744867174,4thOrderRungeKutta
0.29000000000000004,3.7000000000000017E-10,6920.8717225388455,4thOrderRungeKutta
0.31,3.6000000000000015E-10,5680.26820811714,4thOrderRungeKutta
0.339,3.7000000000000017E-10,4225.278828078348,4thOrderRungeKutta
0.249,3.6000000000000015E-10,11047.061975369188,4thOrderRungeKutta
0.299,3.6000000000000015E-10,6368.49807933309,4thOrderRungeKutta
0.259,3.900000000000002E-10,9476.017716205493,4thOrderRungeKutta
0.34,3.7000000000000017E-10,4186.181356964778,4thOrderRungeKutta
0.26,3.900000000000002E-10,9370.463611142904,4thOrderRungeKutta
0.3,3.6000000000000015E-10,6301.871273364455,4thOrderRungeKutta
0.25,3.6000000000000015E-10,10921.523477554822,4thOrderRungeKutta
0.269,3.800000000000002E-10,8588.878992150901,4thOrderRungeKutta
0.20900000000000002,3.800000000000002E-10,17150.589574979822,4thOrderRungeKutta
0.329,3.7000000000000017E-10,4646.02339402608,4thOrderRungeKutta
0.27,3.800000000000002E-10,8494.411551590181,4thOrderRungeKutta
0.21000000000000002,3.800000000000002E-10,16946.987253882846,4thOrderRungeKutta
0.34900000000000003,3.7000000000000017E-10,3856.857127053064,4thOrderRungeKutta
0.359,3.7000000000000017E-10,3535.0897279327087,4thOrderRungeKutta
0.33,3.7000000000000017E-10,4601.417391006224,4thOrderRungeKutta
0.319,3.900000000000002E-10,5009.494055603686,4thOrderRungeKutta
0.36,3.7000000000000017E-10,3505.2812347608633,4thOrderRungeKutta
0.219,3.900000000000002E-10,15014.866533368348,4thOrderRungeKutta
0.35000000000000003,3.7000000000000017E-10,3822.668355448321,4thOrderRungeKutta
0.32,3.900000000000002E-10,4960.2266589386345,4thOrderRungeKutta
0.22,3.900000000000002E-10,14839.006961473862,4thOrderRungeKutta
0.23900000000000002,3.800000000000002E-10,12058.092577570535,4thOrderRungeKutta
0.24000000000000002,3.800000000000002E-10,11919.892938272236,4thOrderRungeKutta
0.279,3.6000000000000015E-10,7894.856483348447,4thOrderRungeKutta
0.28,3.6000000000000015E-10,7809.016879431964,4thOrderRungeKutta
0.28900000000000003,3.800000000000002E-10,6908.688769575425,4thOrderRungeKutta
0.309,3.7000000000000017E-10,5671.1437910172635,4thOrderRungeKutta
0.29000000000000004,3.800000000000002E-10,6835.314415773392,4thOrderRungeKutta
0.339,3.800000000000002E-10,4180.566303194069,4thOrderRungeKutta
0.31,3.7000000000000017E-10,5613.378335867151,4thOrderRungeKutta
0.34,3.800000000000002E-10,4142.073671133828,4thOrderRungeKutta
0.20900000000000002,3.900000000000002E-10,16904.921075521175,4thOrderRungeKutta
0.249,3.7000000000000017E-10,10898.463567480057,4thOrderRungeKutta
0.269,3.900000000000002E-10,8478.142773977223,4thOrderRungeKutta
0.329,3.800000000000002E-10,4594.846223403609,4thOrderRungeKutta
0.259,4.000000000000002E-10,9351.825850077452,4thOrderRungeKutta
0.21000000000000002,3.900000000000002E-10,16704.649178779648,4thOrderRungeKutta
0.299,3.7000000000000017E-10,6291.229650009543,4thOrderRungeKutta
0.25,3.7000000000000017E-10,10774.872217468306,4thOrderRungeKutta
0.27,3.900000000000002E-10,8385.109858728754,4thOrderRungeKutta
0.33,3.800000000000002E-10,4550.922291487302,4thOrderRungeKutta
0.26,4.000000000000002E-10,9247.8838867452,4thOrderRungeKutta
0.3,3.7000000000000017E-10,6225.6069968408,4thOrderRungeKutta
0.359,3.800000000000002E-10,3501.2124139383022,4thOrderRungeKutta
0.319,4.000000000000002E-10,4952.824753050683,4thOrderRungeKutta
0.34900000000000003,3.800000000000002E-10,3817.881286783448,4thOrderRungeKutta
0.219,4.000000000000002E-10,14803.971222188919,4thOrderRungeKutta
0.36,3.800000000000002E-10,3471.881754384358,4thOrderRungeKutta
0.32,4.000000000000002E-10,4904.305057691809,4thOrderRungeKutta
0.35000000000000003,3.800000000000002E-10,3784.229716433518,4thOrderRungeKutta
0.22,4.000000000000002E-10,14630.931606982618,4thOrderRungeKutta
0.23900000000000002,3.900000000000002E-10,11893.921730958613,4thOrderRungeKutta
0.23700000000000002,2.2999999999999993E-10,15235.857137034476,4thOrderRungeKutta
0.24000000000000002,3.900000000000002E-10,11757.881579813522,4thOrderRungeKutta
0.23800000000000002,2.2999999999999993E-10,15055.285471336094,4thOrderRungeKutta
0.28900000000000003,3.900000000000002E-10,6823.352887836938,4thOrderRungeKutta
0.279,3.7000000000000017E-10,7794.544841647117,4thOrderRungeKutta
0.29000000000000004,3.900000000000002E-10,6751.08369840406,4thOrderRungeKutta
0.28,3.7000000000000017E-10,7710.00492418054,4thOrderRungeKutta
0.339,3.900000000000002E-10,4136.561616246396,4thOrderRungeKutta
0.249,3.800000000000002E-10,10752.249938539015,4thOrderRungeKutta
0.309,3.800000000000002E-10,5604.418894497038,4thOrderRungeKutta
0.269,4.000000000000002E-10,8369.14096827997,4thOrderRungeKutta
0.299,3.800000000000002E-10,6215.158138659087,4thOrderRungeKutta
0.25,3.800000000000002E-10,10630.57153434615,4thOrderRungeKutta
0.34,3.900000000000002E-10,4098.665142224939,4thOrderRungeKutta
0.3,3.800000000000002E-10,6150.523989189149,4thOrderRungeKutta
0.20900000000000002,4.000000000000002E-10,16663.436319134165,4thOrderRungeKutta
0.31,3.800000000000002E-10,5547.525310518776,4thOrderRungeKutta
0.27,4.000000000000002E-10,8277.518805574346,4thOrderRungeKutta
0.21000000000000002,4.000000000000002E-10,16466.430053660737,4thOrderRungeKutta
0.259,4.1000000000000024E-10,9229.592776994932,4thOrderRungeKutta
0.26,4.1000000000000024E-10,9127.235685103813,4thOrderRungeKutta
0.329,3.900000000000002E-10,4544.470631950514,4thOrderRungeKutta
0.359,3.900000000000002E-10,3467.8898650473548,4thOrderRungeKutta
0.34900000000000003,3.900000000000002E-10,3779.5315863680075,4thOrderRungeKutta
0.33,3.900000000000002E-10,4501.21879959097,4thOrderRungeKutta
0.319,4.1000000000000024E-10,4897.037096831805,4thOrderRungeKutta
0.36,3.900000000000002E-10,3439.030411538631,4thOrderRungeKutta
0.35000000000000003,3.900000000000002E-10,3746.4096411152277,4thOrderRungeKutta
0.219,4.1000000000000024E-10,14596.589878144314,4thOrderRungeKutta
0.32,4.1000000000000024E-10,4849.254025191064,4thOrderRungeKutta
0.22,4.1000000000000024E-10,14426.317176641245,4thOrderRungeKutta
0.23900000000000002,4.000000000000002E-10,11732.408326223513,4thOrderRungeKutta
0.24000000000000002,4.000000000000002E-10,11598.489045692748,4thOrderRungeKutta
0.279,3.800000000000002E-10,7695.7981243706345,4thOrderRungeKutta
0.28900000000000003,4.000000000000002E-10,6739.339309971621,4thOrderRungeKutta
0.28,3.800000000000002E-10,7612.536703110514,4thOrderRungeKutta
0.299,3.900000000000002E-10,6140.264233462335,4thOrderRungeKutta
0.29000000000000004,4.000000000000002E-10,6668.157798481899,4thOrderRungeKutta
0.269,4.1000000000000024E-10,8261.843746102799,4thOrderRungeKutta
0.3,3.900000000000002E-10,6076.603233759519,4thOrderRungeKutta
0.249,3.900000000000002E-10,10608.377522396695,4thOrderRungeKutta
0.27,4.1000000000000024E-10,8171.609045212453,4thOrderRungeKutta
0.339,4.000000000000002E-10,4093.254279075575,4thOrderRungeKutta
0.25,3.900000000000002E-10,10488.578603489443,4thOrderRungeKutta
0.259,4.2000000000000026E-10,9109.28408066244,4thOrderRungeKutta
0.309,3.900000000000002E-10,5538.7277746985355,4thOrderRungeKutta
0.34,4.000000000000002E-10,4055.9454298991504,4thOrderRungeKutta
0.26,4.2000000000000026E-10,9008.485156091774,4thOrderRungeKutta
0.20900000000000002,4.1000000000000024E-10,16426.050274231664,4thOrderRungeKutta
0.31,3.900000000000002E-10,5482.692802002708,4thOrderRungeKutta
0.23700000000000002,2.3999999999999995E-10,15019.158076132562,4thOrderRungeKutta
0.21000000000000002,4.1000000000000024E-10,16232.24642041519,4thOrderRungeKutta
0.359,4.000000000000002E-10,3435.114146522331,4thOrderRungeKutta
0.23800000000000002,2.3999999999999995E-10,14841.532191389262,4thOrderRungeKutta
0.34900000000000003,4.000000000000002E-10,3741.798914840065,4thOrderRungeKutta
0.36,4.000000000000002E-10,3406.7193793520273,4thOrderRungeKutta
0.329,4.000000000000002E-10,4494.884514070169,4thOrderRungeKutta
0.35000000000000003,4.000000000000002E-10,3709.1991446102916,4thOrderRungeKutta
0.319,4.2000000000000026E-10,4842.117586349418,4thOrderRungeKutta
0.33,4.000000000000002E-10,4452.2949835653635,4thOrderRungeKutta
0.219,4.2000000000000026E-10,14392.65354498112,4thOrderRungeKutta
0.32,4.2000000000000026E-10,4795.060257227397,4thOrderRungeKutta
0.22,4.2000000000000026E-10,14225.095955172428,4thOrderRungeKutta
0.23900000000000002,4.1000000000000024E-10,11573.502895062089,4thOrderRungeKutta
0.24000000000000002,4.1000000000000024E-10,11441.66672169735,4thOrderRungeKutta
0.28900000000000003,4.1000000000000024E-10,6656.626360973769,4thOrderRungeKutta
0.279,3.900000000000002E-10,7598.589871836569,4thOrderRungeKutta
0.29000000000000004,4.1000000000000024E-10,6586.515376834129,4thOrderRungeKutta
0.28,3.900000000000002E-10,7516.586178197984,4thOrderRungeKutta
0.269,4.2000000000000026E-10,8156.221904445571,4thOrderRungeKutta
0.299,4.000000000000002E-10,6066.528998835057,4thOrderRungeKutta
0.27,4.2000000000000026E-10,8067.35184481258,4thOrderRungeKutta
0.339,4.1000000000000024E-10,4050.6339875585186,4thOrderRungeKutta
0.3,4.000000000000002E-10,6003.826083403736,4thOrderRungeKutta
